trial,start_time,rt,correct,fact_id,question,answer,song,alpha
1,9322.592300130054,4593.1312998291105,True,23,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.3
2,16605.158700142056,755.3629998583347,True,23,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.3
3,20169.94950012304,5063.502399949357,True,5,What is the name of the composer?,bach,.\music\bach_Sheep_may_safely_graze.ogg,0.3
4,27814.46190015413,1523.4405000228435,True,5,What is the name of the composer?,bach,.\music\bach_Sheep_may_safely_graze.ogg,0.3
5,33230.60810007155,7055.8040998876095,True,12,What is the name of the composer?,chopin,.\music\chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.3
6,44315.62490016222,5823.346299817786,True,13,What is the name of the composer?,chopin,.\music\chopin_Chopin_Piano_Sonata_No.1.ogg,0.3
7,52192.82770017162,3333.374399924651,True,12,What is the name of the composer?,chopin,.\music\chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.3
8,57389.26580012776,1441.5032998658717,True,13,What is the name of the composer?,chopin,.\music\chopin_Chopin_Piano_Sonata_No.1.ogg,0.3
9,60623.2743000146,2889.9892999324948,True,22,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Summer_in_G_Minor.ogg,0.3
10,65882.60919996537,967.4166000913829,True,23,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.250390625
11,68664.39560009167,2007.671499857679,True,22,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Summer_in_G_Minor.ogg,0.3
12,72827.70800008439,5576.610099989921,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.3
13,80912.73900005035,3831.725799944252,True,5,What is the name of the composer?,bach,.\music\bach_Sheep_may_safely_graze.ogg,0.349609375
14,86665.57410010137,7564.949099905789,False,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.3
15,96363.54469996877,5173.08140010573,True,19,What is the name of the composer?,mozart,.\music\mozart_fantasy.ogg,0.3
16,106720.35980015062,inf,True,12,What is the name of the composer?,chopin,.\music\chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.349609375
17,112632.19480006956,3054.3247999157757,True,19,What is the name of the composer?,mozart,.\music\mozart_fantasy.ogg,0.3
